2018-01-13 00:00:00	BBCNEWS	39	BBCNEWS_20180113_000000_	IRAN NUCLEAR DEAL
2018-01-13 21:04:00	CNNW	33	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/240	38 MINUTES PASSED BETWEEN \"MISSILE ALERT\" AND \"FALSE ALARM\"\nSTATEWIDE MISSILE ALERT WENT TO CELLPHONES, TV, RADIO\nFALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII
2018-01-13 21:04:00	FOXNEWSW	16	FOXNEWSW_20180113_210000_Americas_News_HQ/start/240	> LUCAS TOMLINSON '. . WHITE HOUSE OFFICIAL: FALSE MISSILE. Al ADM WA: pupnv A CTATF FYFDFICF\nHAWAII GOV: WRONG BU'I'I'ON PUSHED DURING. SHIFT CHANGE LED TO FALSE ALARM\nWHITE HOUSE OFFICIAL: FALSE MISSILE. ALARM WAS PURELY A...
2018-01-13 21:04:00	MSNBCW	17	MSNBCW_20180113_210000_MSNBC_Live/start/240	HAWAII EMA: \"NO MISSILE THREAT TO HAWAII\"\nKHNL REPORT: SOMEONE HIT THE WRONG BUTTON\nSEN. BRIAN SCHATZ I (o) HAWAII\nMILITARY OFFICIALS: THERE IS NO INDICATION. THF us, Mll ITApv...
2018-01-13 21:06:00	CNNW	40	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/360	STATEWIDE MISSILE ALERT WENT TO CELLPHONES, TV, RADIO\nHAWAII'S GOVERNOR: EMPLOYEE \"PUSHED THE WRONG BU'ITON\"\nFALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII
2018-01-13 21:06:00	MSNBCW	29	MSNBCW_20180113_210000_MSNBC_Live/start/360	FCC TO LAUNCH A FULL INVESTIGATION\nU.S. PACIFIC COMMAND: NO BALLISTIC MISSILE THREAT. Dl-'I'FCTFD TO HAWAII, FADI IFP MSG SFNT IN Fppon
2018-01-13 21:07:00	CNNW	37	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/420	FALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII\nHAWAII'S GOVERNOR: EMPLOYEE \"PUSHED THE WRONG BU'ITON\
2018-01-13 21:07:00	MSNBCW	30	MSNBCW_20180113_210000_MSNBC_Live/start/420	MILITARY OFFICIALS: THERE IS NO INDICATION. THF us, Mll ITApv INITIATFI') THIS Al FDT\nHAWAII EMA: \"N6 MISSILE THREAT TO HAWAII\
2018-01-13 21:08:00	BBCNEWS	9	BBCNEWS_20180113_210000_BBC_News/start/480	MODEL MURDER. 25-year-old dies after stabbing in West London\nMODEL MURDER. 25-year-old dies a\ufb01er stabbing in West London
2018-01-13 21:09:00	BBCNEWS	16	BBCNEWS_20180113_210000_BBC_News/start/540	SOUTHPORT MURDER INVESTIGATION. Woman, 28, injured in Tui travel agents dies in hospital
2018-01-13 21:09:00	FOXNEWSW	12	FOXNEWSW_20180113_210000_Americas_News_HQ/start/540	EMERGENCY OFFICIALS: BALLISTIC MISSILE. ALERT SENT TO HAWAII RESIDENTS WAS A MISTAKE
2018-01-13 21:09:00	MSNBCW	14	MSNBCW_20180113_210000_MSNBC_Live/start/540	HAWAII EMA: \"NO MISSILE THREAT TO HAWAII\"\nJACOB SOBOROFF | 53:35le\nHAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUNI')\
2018-01-13 21:10:00	MSNBCW	24	MSNBCW_20180113_210000_MSNBC_Live/start/600	MILITARY OFFICIALS: THERE IS NO INDICATION. THF us Mll ITApv INITIATFD THIS Al FDT\nPRES. TRUMP HAS BEEN BRIEFED ON THE SITUATION\nHAWAII EMA: \"NO MISSILE THREAT TO HAWAII\
2018-01-13 21:11:00	FOXNEWSW	24	FOXNEWSW_20180113_210000_Americas_News_HQ/start/660	Noli\ufb01cations Activation O' \u201cJ. State EOC snvmsm:. I. '
2018-01-13 21:11:00	MSNBCW	44	MSNBCW_20180113_210000_MSNBC_Live/start/660	SEN. BRIAN SCHATZ V (o) HAWAII\nMILITARY OFFICIALS: THERE IS NO INDICATION. THF us, Mll ITApv INITIATFI') THIS Al FDT\nKHNL REPORT: SOMEONE HIT THE WRONG BUTTON
2018-01-13 21:12:00	CNNW	20	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/720	@ HomeLight.com The Smarter Way to Find a Real Estate Agent\nComparison based on minimum labeled dosing.
2018-01-13 21:12:00	FOXNEWSW	9	FOXNEWSW_20180113_210000_Americas_News_HQ/start/720	Noli\ufb01cations Activation O! \ufb01t]. State EOC mmsm. I. -
2018-01-13 21:13:00	CNNW	32	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/780	FALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII
2018-01-13 21:13:00	MSNBCW	31	MSNBCW_20180113_210000_MSNBC_Live/start/780	HAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUND\"\nHAWAII EMA: \"NO MISSILE THREAT TO HAWAII\"\nSHJHE SEN. BRIAN SCHATZ \u2019 (D) HAWAII
2018-01-13 21:14:00	BBCNEWS	6	BBCNEWS_20180113_210000_BBC_News/start/840	STUART WATTS. World record holder\nGEORGE BIGGAR. World record holder
2018-01-13 21:14:00	MSNBCW	45	MSNBCW_20180113_210000_MSNBC_Live/start/840	SHJHE SEN. BRIAN SCHATZ I (D) HAWAII\nHAWAII EMA: \"NO MISSILE THREAT TO HAWAII\"\nHAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUNI')\
2018-01-13 21:15:00	CNNW	26	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/900	FALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII\n38 MINUTES PASSED BETWEEN \"MISSILE ALERT\" AND \"FALSE ALARM\". . Juliette Kavvem Former Assistant Secretary of Homeland...
2018-01-13 21:15:00	FOXNEWSW	13	FOXNEWSW_20180113_210000_Americas_News_HQ/start/900	EMERGENCY OFFICIALS: BALLISTIC MISSILE. ALERT SENT TO HAWAII RESIDENTS WAS A MISTAKE
2018-01-13 21:16:00	CNNW	22	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/960	HAWAII'S GOVERNOR: EMPLOYEE \"PUSHED THE WRONG BU'ITON\"\n38 MINUTES PASSED BETWEEN \"MISSILE ALERT\" AND \"FALSE ALARM\". . Juliette Kawem CN\\J National SecurityAnalyst\nFALSE \"INBOUND MISSILE\"...
2018-01-13 21:16:00	MSNBCW	31	MSNBCW_20180113_210000_MSNBC_Live/start/960	U.S. PACIFIC COMMAND: NO BALLISTIC MISSILE THREAT. DI\u2014'I'FCTFD TO HAWAII, FADI IFD MSG SFNT IN Fppnp\nREP. TULSI GABBARD: \"THIS IS A FALSE ALARM.... THFDF IS NO INCOMING MISSII F To HAWAII\"\nPRES. TRUMP HAS BEEN BRIEFED ON THE SITUATION
2018-01-13 21:17:00	CNNW	37	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1020	FALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII\nFALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII. Kimberly Dozier CW Global Affairs Analyst
2018-01-13 21:17:00	MSNBCW	30	MSNBCW_20180113_210000_MSNBC_Live/start/1020	SHJHE SEN. BRIAN SCHATZ \u2019 (D) HAWAII\nU.S. PACIFIC COMMAND: NO BALLISTIC MISSILE THREAT. DI-'I'FCTFD TO HAWAII, FADI IFD MSG SFNT IN FDDOD\nHAWAIIANS RECEIVE SCARY FALSE...
2018-01-13 21:18:00	BBCNEWS	8	BBCNEWS_20180113_210000_BBC_News/start/1080	Settings -
2018-01-13 21:19:00	CNNW	20	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1140	38 MINUTES PASSED BETWEEN \"MISSILE ALERT\" AND \"FALSE ALARM\"\nFALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII. Juliette Kawem cw National Security Analyst\nFALSE \"INBOUND MISSILE\" ALERT...
2018-01-13 21:20:00	BBCNEWS	3	BBCNEWS_20180113_210000_BBC_News/start/1200	Professor RUDI KLEIN. Specialist Engineering Contractors' Group
2018-01-13 21:20:00	CNNW	16	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1200	38 MINUTES PASSED BETWEEN \"MISSILE ALERT\" AND \"FALSE ALARM\". . Juliette Kavvem Former Assistant Secretary of Homeland Security\n38 MINUTES PASSED BETWEEN \"MISSILE ALERT\" AND \"FALSE ALARM\". . Juliette Kavvem ON National Security Analyst\nFALSE \"INBOUND MISSILE\"...
2018-01-13 21:20:00	MSNBCW	7	MSNBCW_20180113_210000_MSNBC_Live/start/1200	E A onet'u\ufb02\ufb02, vacciugigr mks.
2018-01-13 21:21:00	FOXNEWSW	44	FOXNEWSW_20180113_210000_Americas_News_HQ/start/1260	EMERGENCY OFFICIALS: BALLISTIC MISSILE. ALERT SENT TO HAWAII RESIDENTS WAS A MISTAKE\nWHITE HOUSE OFFICIAL: FALSE MISSILE. ALARM WAS PURELY A STATE EXERCISE
2018-01-13 21:22:00	FOXNEWSW	8	FOXNEWSW_20180113_210000_Americas_News_HQ/start/1320	WHITE HOUSE OFFICIAL: FALSE MISSILE. ALARM WAS PURELY A STATE EXERCISE
2018-01-13 21:22:00	MSNBCW	27	MSNBCW_20180113_210000_MSNBC_Live/start/1320	HAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THDFAT INROUNI')\"\nHAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUNI')\
2018-01-13 21:23:00	MSNBCW	28	MSNBCW_20180113_210000_MSNBC_Live/start/1380	HAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THDFAT INROUNI')\"\nMILITARY OFFICIALS: THERE IS NO INDICATION. THF us, Mll ITApv INITIATFI') THIS Al FDT\nKELLY o'DONNELL I #\"BCNEWS
2018-01-13 21:24:00	FOXNEWSW	19	FOXNEWSW_20180113_210000_Americas_News_HQ/start/1440	WHITE HOUSE OFFICIAL: FALSE MISSILE. ALARM WAS PURELY A STATE EXERCISE\nEMERGENCY OFFICIALS: BALLISTIC MISSILE. AERT SENT TO HAWAII RESIDENTS WAS A MISTAKE\nin ELIZA COLLINS I CONGRESSIONAL REPORTER, USA...
2018-01-13 21:25:00	CNNW	49	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1500	FALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII
2018-01-13 21:25:00	MSNBCW	37	MSNBCW_20180113_210000_MSNBC_Live/start/1500	HAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUNI')\"\nREP. TULSI GABBARD: \"THIS IS A FALSE ALARM.... THFDF IS NO INCOMING MISSII F To HAWAII\
2018-01-13 21:26:00	CNNW	21	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1560	FALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII\nWH WON'T SAY WHEN PRESIDENT WAS BRIEFED ON FALSE MISSILE ALERT. . Boris Sanchez OW White House Correspondent\nWH OFFICIAL: FALSE...
2018-01-13 21:26:00	MSNBCW	43	MSNBCW_20180113_210000_MSNBC_Live/start/1560	HAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THDFAT INROUNI')\"\nHAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THDFAT INROUND\
2018-01-13 21:28:00	CNNW	62	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1680	FALSE MISSILE ALERT CAPS CHAOTIC 48 HOURS FOR TRUMP
2018-01-13 21:29:00	CNNW	35	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1740	FURY, FALLOUT OVER TRUMP'S VILE REMARKS\nFALSE MISSILE ALERT CAPS CHAOTIC 48 HOURS FOR TRUMP\nFURY, FALLOUT OVER TRUMP'S VILE REMARKS. . John Phillips OW Political Commentator
2018-01-13 21:29:00	MSNBCW	43	MSNBCW_20180113_210000_MSNBC_Live/start/1740	HAWAII EMA: \"NO MISSILE THREAT TO HAWAII\"\nMILITARY OFFICIALS: THERE IS NO INDICATION. THF us, Mll ITApv INITIATFD THIS AI FDT\nREP. DAN KILDEE I (D) MICHIGAN
2018-01-13 21:30:00	CNNW	33	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1800	FURY, FALLOUT OVER TRUMP'S VILE REMARKS\nFURY, FALLOUT OVER TRUMP'S VILE REMARKS. . John Phillips OW Political Commentator
2018-01-13 21:30:00	FOXNEWSW	9	FOXNEWSW_20180113_210000_Americas_News_HQ/start/1800	HAWAII GOV: WRONG BUTTON PUSHED DURING. 7 SHIFT CHANGE LIED TQ FALSE ALARM
2018-01-13 21:30:00	MSNBCW	22	MSNBCW_20180113_210000_MSNBC_Live/start/1800	MILITARY OFFICIALS: THERE IS NO INDICATION. THF us, Mll ITApv INITIATFD THIS AI FDT\nPRES. TRUMP HAS BEEN BRIEFED ON THE SITUATION\nKHNL REPORT: SOMEONE HIT THE WRONG BUTTON\nREP. DAN KILDEE I (D) MIcHIGAN
2018-01-13 21:31:00	CNNW	16	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1860	FURY, FALLOUT OVER TRUMP'S VILE REMARKS. . John Phillips Trump Supporter\nTRUMP'S VILE REMARKS REVIVE QUESTION: IS HE A RACIST?. . Bakari Sellers (D) Former South Carolina State Representative\nTRUMP'S VILE...
2018-01-13 21:33:00	CNNW	24	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/1980	TRUMP'S VILE REMARKS REVIVE QUESTION: IS HE A RACIST?\nTRUMP'S VILE REMARKS REVIVE QUESTION: IS HE A RACIST?. . . . John Phillips Trump Supporter\nTRUMP'S VILE REMARKS REVIVE QUESTION: IS HE...
2018-01-13 21:34:00	CNNW	33	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2040	TRUMP'S VILE REMARKS REVIVE QUESTION: IS HE A RACIST?. . Bakari Sellers (D) Former South Carolina State Representative
2018-01-13 21:34:00	FOXNEWSW	13	FOXNEWSW_20180113_210000_Americas_News_HQ/start/2040	See our ad in Redbook.\nv v V. U - - U I- -. nutnsystem.com/turbo13
2018-01-13 21:35:00	BBCNEWS	5	BBCNEWS_20180113_213000_Our_World/start/300	@BBCOurWorld
2018-01-13 21:35:00	CNNW	30	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2100	WILL TRUMP DRAG DOWN REPUBLICAN CANDIDATES IN 2O18?\nWILL TRUMP DRAG DOWN REPUBLICAN CANDIDATES IN 2O18?. . John Phillips CN\\I Political Commentator
2018-01-13 21:35:00	FOXNEWSW	4	FOXNEWSW_20180113_210000_Americas_News_HQ/start/2100	See our ad in Redbook.
2018-01-13 21:35:00	MSNBCW	11	MSNBCW_20180113_210000_MSNBC_Live/start/2100	VERN MIYAGI | HAWAII EMERGENCYMANAGEMENTADMINISTRATOR
2018-01-13 21:37:00	CNNW	24	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2220	FORMER DHS SECRETARY SPEAKS OUT ABOUT THE WALL\nWILL TRUMP DRAG DOWN REPUBLICAN CANDIDATES IN 2O18?. . Bakari Sellers (D) Former South Carolina State Representative\nWILL TRUMP DRAG...
2018-01-13 21:37:00	MSNBCW	44	MSNBCW_20180113_210000_MSNBC_Live/start/2220	HAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUNI')\"\nHAWAII EMA: \"NO MISSILE THREAT TO HAWAII\
2018-01-13 21:38:00	CNNW	24	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2280	droniSnow.com 877-394-DIET\ndrooISnow.com 877-394-DIET
2018-01-13 21:38:00	FOXNEWSW	27	FOXNEWSW_20180113_210000_Americas_News_HQ/start/2280	EMERGENCY OFFICIALS: BALLISTIC MISSILE. ALERT SENT TO HAWAII RESIDENTS WAS A MISTAKE\nCOMMANDER DAVE BENHAM. SPOKESMAN FOR U.S. PACIFIC COMMAND
2018-01-13 21:38:00	MSNBCW	24	MSNBCW_20180113_210000_MSNBC_Live/start/2280	HAWAII EMA: \"NO MISSILE THREAT TO HAWAII\"\nKHNL REPORT: SOMEONE HIT THE WRONG BUTTON\nGEN. BARRY MCCAFFREY 1 mac MILITARY ANALYST
2018-01-13 21:39:00	FOXNEWSW	25	FOXNEWSW_20180113_210000_Americas_News_HQ/start/2340	> LUCAS TOMLINSON. . WHITE HOUSE OFFICIAL: FALSE MISSILE. Al ADM WA: pupnv A (TATF FYFDFICF\nWHITE HOUSE OFFICIAL: FALSE MISSILE. ALARM WAS PURELY A STATE EXERCISE\nEMERGENCY OFFICIALS: BALLISTIC MISSILE. ALERT SENT TO HAWAII...
2018-01-13 21:40:00	CNNW	6	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2400	Take BRILINTA twice daily, along with a baby aspirin once daily, as directed.. Do not take aspirin higher than 1OO mg daily.This affects how well BRILINTA works.\nA prescription for adults who have been hospitalized due to. a heart attack, also known as acute coronary syndrome (ACS).
2018-01-13 21:40:00	MSNBCW	32	MSNBCW_20180113_210000_MSNBC_Live/start/2400	HAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUNI')\"\nGEN. BAIiRYTJICCAFFhEY 'I' MSNBC MILITARY ANALYST
2018-01-13 21:41:00	CNNW	9	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2460	brilinta.com 1-8OO-BRILINTA. . o\". .BRII\u2014INTA. . uoagrelor tab'els\nPRESIDENT TWEETS DEMOCRATS MISSING DACA OPPORTUNITY
2018-01-13 21:41:00	FOXNEWSW	7	FOXNEWSW_20180113_210000_Americas_News_HQ/start/2460	HAWAII GOV: WRONG BU'ITON PUSHED DURING. 7 7 SHIFT CHANGE LED TO FALSE ALARMW\nAvailable bv prescription onlv. Results mav varv.
2018-01-13 21:41:00	MSNBCW	26	MSNBCW_20180113_210000_MSNBC_Live/start/2460	HAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUNI')\"\nHAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUND\
2018-01-13 21:43:00	CNNW	32	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2580	BATI'LE OVER DACA CONTINUES IN CONGRESS\nFORMER HOMELAND SECURITY SECRETARY SAYS DACA IS LEGAL\nJUDGE RULES IN FAVOR OF TEMPORARILY KEEPING DACA. . Janet Napolitano Former...
2018-01-13 21:43:00	MSNBCW	19	MSNBCW_20180113_210000_MSNBC_Live/start/2580	HAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THDFAT INROUND\
2018-01-13 21:44:00	CNNW	41	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2640	FORMER HOMELAND SECURITY SECRETARY SAYS DACA IS LEGAL\nALMOST 7OOK PEOPLE IN US UNDER DACA PROTECTION
2018-01-13 21:46:00	CNNW	21	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2760	MORE THAN 3,OOO UNDOCUMENTED STUDENTS IN UC SYSTEM\nFORMER DHS SECRETARY SAYS BORDER WALL DOES NOTHING. . Janet Napolitano President, University of California\nFORMER DHS SECRETARY SAYS...
2018-01-13 21:46:00	FOXNEWSW	22	FOXNEWSW_20180113_210000_Americas_News_HQ/start/2760	HAWAII OFFICIALS TO HOLD. iNEWS CONFERENCE AT 6PM EL\nEMERGENCY OFFICIALS: BALLISTIC MISSILE. AIERLSENT TO HAWAII RESIDENTS WAS A MLSTAKE
2018-01-13 21:46:00	MSNBCW	44	MSNBCW_20180113_210000_MSNBC_Live/start/2760	HAWAII GOVERNOR TO SPEAK ON MISSILE FALSE ALARM AT 6PM ET\nNAVEED JAMALI I :gn\u00e9gg\ufb01m
2018-01-13 21:47:00	CNNW	16	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2820	MORE THAN 3,OOO UNDOCUMENTED STUDENTS IN UC SYSTEM. . Janet Napolitano President, University of California\nMORE THAN 3,OOO UNDOCUMENTED STUDENTS IN UC SYSTEM\nBATI'LE OVER DACA CONTINUES IN CONGRESS\nFALSE ALERT SENT OUT TO HAWAII ABOUT...
2018-01-13 21:47:00	MSNBCW	23	MSNBCW_20180113_210000_MSNBC_Live/start/2820	KHNL REPORT: SOMEONE HIT THE WRONG BUTI'ON\nVIDEO SHOWS PEOPLE RUNNING FOR SHELTER AT. THF llNIVFDSITV OF HAWAII AI-'l'FD FAI SF MISSII F Al FDT\nHAWAII GOVERNOR TO SPEAK ON...
2018-01-13 21:48:00	CNNW	4	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2880	FALSE ALERT SENT OUT TO HAWAII ABOUT \"MISSILE STRIKE\"\nCNN FILM EXPLORES HUNTING AS CONSERVATION
2018-01-13 21:49:00	CNNW	16	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/2940	Babbel.com
2018-01-13 21:49:00	MSNBCW	9	MSNBCW_20180113_210000_MSNBC_Live/start/2940	See our ad in Elle Magazine. . HUI. . adali\nFor adults, by prescription only. . HUI. . adali
2018-01-13 21:50:00	BBCNEWS	6	BBCNEWS_20180113_213000_Our_World/start/1200	Ijust want to say that people here don't get anything.
2018-01-13 21:50:00	MSNBCW	5	MSNBCW_20180113_210000_MSNBC_Live/start/3000	. Real Ebates members tell their stories.
2018-01-13 21:51:00	FOXNEWSW	6	FOXNEWSW_20180113_210000_Americas_News_HQ/start/3060	See our ad in Redbook,
2018-01-13 21:52:00	CNNW	14	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/3120	A M TOMORROW. T R O P H '7\u2019 9p. . ET/PT\nCNN FILM EXPLORES HUNTING AS CONSERVATION
2018-01-13 21:52:00	MSNBCW	16	MSNBCW_20180113_210000_MSNBC_Live/start/3120	TRUMP\u2019S PROFANE COMMENTS ABOUT. AFRICA AND HAITI SPARK INTFDNATIONAI nIITpAGI:
2018-01-13 21:53:00	MSNBCW	16	MSNBCW_20180113_210000_MSNBC_Live/start/3180	TRUMP\u2019S PROFANE COMMENTS ABOUT. AFRICA AND HAITI SPARK INTFPNATIONAI nIITpAGI:\nTRUMP'S PROFANE COMMENTS ABOUT. AFRICA AND HAITI SDADK INTFDNATIONAI OUTDAGF\nTRUMP\u2019S PROFANE COMMENTS ABOUT. AFRICA AND HAITI SPARK...
2018-01-13 21:54:00	CNNW	26	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/3240	GLASS: \"TROPHY HUNTING GIVES ANIMALS VALUE\u201c\nTHE ROLE OF HUNTING AND BREEDING IN WILDLIFE CONSERVATION\nCNN FILM EXPLORES HUNTING AS CONSERVATION\nCNN FILM EXPLORES HUNTING AS...
2018-01-13 21:55:00	CNNW	25	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/3300	HUNTERS ARGUE MONEY HELPS SUPPORT LOCAL ECONOMIES. AND PROTECT ENDANGERED SPECIES LIKE ELEPHANTS\nGLASS: \"TROPHY HUNTING GIVES ANIMALS VALUE\u201c\n\"TROPHY\" DOCUMENTS TRIP TO AFRICA TO HUNT TWO. OF THE \"BIG 5\" SPECIES: LION &...
2018-01-13 21:55:00	FOXNEWSW	57	FOXNEWSW_20180113_210000_Americas_News_HQ/start/3300	HAWAII OFFICIALS TO HOLD NEWS CONF. AT 6PM ET ON FALSE MISSILE ALARM
2018-01-13 21:55:00	MSNBCW	18	MSNBCW_20180113_210000_MSNBC_Live/start/3300	TRUMP\u2019S PROFANE COMMENTS ABOUT. AFRICA AND HAITI SDADK INTFDNATIONAI OIITDAGF\nTRUMP'S PROFANE COMMENTS ABOUT. AFRICA AND HAITI SDADK INTFDNATIONAI OIITDAGF\nTRUMP'S PROFANE COMMENTS ABOUT. AFRICA AND HAITI SDADK...
2018-01-13 21:57:00	CNNW	7	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/3420	Chronlc Obstructlve Pulmonary Dlsease Includes. chronic bronchitis and emphysema
2018-01-13 21:57:00	MSNBCW	15	MSNBCW_20180113_210000_MSNBC_Live/start/3420	TRUMP: \"NEVER SAID ANYTHING DEROGATORY ABOUT. HAITIANS, O1'qu THAN HAITLIS Donn, Tpnunl FD,\"\nTRUMP: \"NEVER SAID ANYTHING DEROGATORY ABOUT. HAITIANS, OTHFD THAN HAITLIS DOOR Tpounl FD.\"\nTRUMP. \"NEVER SAID ANYTHING DEROGATORY...
2018-01-13 21:59:00	BBCNEWS	14	BBCNEWS_20180113_213000_Our_World/start/1740	\" End of the week
2018-01-13 21:59:00	FOXNEWSW	6	FOXNEWSW_20180113_210000_Americas_News_HQ/start/3540	vvv.ivvvi \u2014 I - I. nutrlsysfemcom/Turbol 3
2018-01-13 22:00:00	CNNW	34	CNNW_20180113_210000_CNN_Newsroom_With_Ana_Cabrera/start/3600	FALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII\nAna Cabrera. @AnaCabrera
2018-01-13 22:00:00	FOXNEWSW	11	FOXNEWSW_20180113_210000_Americas_News_HQ/start/3600	HAWAII GOV: WRONG BU'I'I'ON PUSHED DURING. SHIFT CHANGE LIED TO FALSE ALARM\nERIC ARTHEL. SHAWN NEVILLE
2018-01-13 22:01:00	FOXNEWSW	34	FOXNEWSW_20180113_220000_Americas_News_HQ/start/60	LSE MISSILE THREAT ALERT SHAKES HAWAII\nHAWAII GOV: WRONG BUTTON PUSHED DURING. SHIFT CHANGE LED TO FALSE ALARM
2018-01-13 22:02:00	CNNW	21	CNNW_20180113_220000_CNN_Newsroom_With_Ana_Cabrera/start/120	HAWAII'S GOVERNOR: EMPLOYEE \"PUSHED THE WRONG BUTTON\". . . . Gov. David Ige Hawaii\nHAWAII'S GOVERNOR: EMPLOYEE \"PUSHED THE WRONG BU'ITON\"\nHAWAII'S GOVERNOR: EMPLOYEE \"PUSHED THE WRONG BUTTON\". . Elise Labott Cw Global...
2018-01-13 22:02:00	MSNBCW	24	MSNBCW_20180113_220000_MSNBC_Live/start/120	VIDEO SHOWS PEOPLE RUNNING FOR SHELTER AT. THF llNIVFDSITV OF HAWAII AFl'FD FAI SF MISSII F Al Fp'r\nREP. DAN DONOVAN V (R) New YORK\nHAWAIIANS RECEIVE SCARY FALSE ALARM:. \"RAI I ISTIC MISSII F THPFAT INROUNI')\
2018-01-13 22:04:00	CNNW	34	CNNW_20180113_220000_CNN_Newsroom_With_Ana_Cabrera/start/240	FALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII\nFALSE \"INBOUND MISSILE\" ALERT TERRIFIES PEOPLE IN HAWAII. . Officials: Alert went out after \"wrong\" button pushed during shift...
2018-01-13 22:04:00	FOXNEWSW	20	FOXNEWSW_20180113_220000_Americas_News_HQ/start/240	LSE MISSILE THREAT ALERT SHAKES HAWAII
