2018-01-11 00:00:00	BBCNEWS	26	BBCNEWS_20180111_000000_	SEARCH FOR MH37O RESUMES\nCALIFORNIA MUDSLIDES
2018-01-11 19:32:00	CNNW	30	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/1920	WH ON WAL-MART GIVING WORKERS RAISE, BONUS. . Steve Mnuchin Treasury Secretary\nTREASURY SECRETARY ON TAX CHANGES FOR NEW YEAR. . Steve Mnuchin Treasury Secretary\nWH ON WAL-MART GIVING WORKERS RAISE, BONUS\nTREASURY...
2018-01-11 19:34:00	BBCNEWS	40	BBCNEWS_20180111_190000_Beyond_100_Days/start/2040	SECOND BREXIT REFERENDUM? \u2019. UK leaving the EU in March 2O19
2018-01-11 19:34:00	CNNW	22	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2040	TREASURY: TAX WITHOLDING WILL CHANGE NEXT MONTH. . Says 9O% of workers will see some tax relief\nWH ON WAL-MART GIVING WORKERS RAISE, BONUS. . Steve Mnuchin Treasury Secretary\nWH ON WAL-MART GIVING WORKERS RAISE, BONUS\nWH ON...
2018-01-11 19:34:00	MSNBCW	34	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2040	TREASURY SECY. BRIEFS ON GOP TAX LAW CHANGES\nTREASURY SECY.: TRUMP TEAM TO TALK \"AMERICA FIRST\" STRATEGY IN DAVOS\nTREASURY SECY. LAUDS WALMART FOR RAISING WORKER PAY\nTREASURY...
2018-01-11 19:35:00	BBCNEWS	50	BBCNEWS_20180111_190000_Beyond_100_Days/start/2100	n BeyondiOODays
2018-01-11 19:35:00	CNNW	30	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2100	TREASURY SECRETARY ON TAX CHANGES FOR NEW YEAR. . Steve Mnuchin Treasury Secretary\nTREASURY SECRETARY ON TAX CHANGES FOR NEW YEAR\nWH ON WAL-MART GIVING WORKERS RAISE, BONUS
2018-01-11 19:35:00	FOXNEWSW	30	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/2100	NUCHIN: GOOD U. S. ECONOMY IS GOOD FOR WORLD\nNUCHIN: GOOD U.S. ECONOMY IS GOOD FOR WORLD
2018-01-11 19:35:00	MSNBCW	27	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2100	TREASURY SECY.: IRS TO RELEASE NEW WITHHOLDING CALCULATOR\nTREASURY SECY. LAUDS WALMART FOR RAISING WORKER PAY\nSECY. STEVE MNUCHIN ' DEPARTMENT OF TREASURY
2018-01-11 19:36:00	BBCNEWS	11	BBCNEWS_20180111_190000_Beyond_100_Days/start/2160	BEVOND 1OO DAVS ' 7 A_-\nIRAN NUCLEAR DEAL \u2019. European powers urge US not to withdraw\nIRAN NUCLEAR DEAL \u2019. Mogherini: EU is committed to the accord\nKARIM...
2018-01-11 19:37:00	MSNBCW	30	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2220	TREASURY SECY.: NEW WITHHOLDING TABLES \"ABSOLUTELY NOT\" BEING RUSHED\nTREASURY SECY.: IRS CHANGING WITHHOLDING TABLES DUE TO TAX LAW\nSECY. STEVE MNUCHIN ' DEPARTMENT OF TREASURY
2018-01-11 19:38:00	CNNW	62	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2280	TREASURY: TAX WITHOLDING WILL CHANGE NEXT MONTH
2018-01-11 19:38:00	FOXNEWSW	40	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/2280	MNUCHIN: IRS, TREASURY DEPT HAS BEEN WORKING
2018-01-11 19:38:00	MSNBCW	36	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2280	TREASURY SECY.: TRUMP TEAM TO TALK \"AMERICA FIRST\" STRATEGY IN DAVOS\nTREASURY SECY. SPEAKS ON TRUMP DAVOS TRIP\nSECY. STEVE MNUCHIN ' DEPARTMENT OF TREASURY
2018-01-11 19:39:00	BBCNEWS	11	BBCNEWS_20180111_190000_Beyond_100_Days/start/2340	IRAN NUCLEAR DEAL \u2019 '. Meeting in Brussels focused on preserving the deal\nIRAN NUCLEAR DEAL \u2019. Johnson: Challenges US to find a better alternative\nIRAN NUCLEAR DEAL '. Trump accused Iran oi committing...
2018-01-11 19:39:00	CNNW	58	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2340	TREASURY: TAX WITHOLDING WILL CHANGE NEXT MONTH\nTREASURY: TAX WITHOLDING WILL CHANGE NEXT MONTH. . Steve Mnuchin Treasury Secretary
2018-01-11 19:40:00	FOXNEWSW	13	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/2400	NUCHIN: EXPECTING NEW SANCTIONS ON IRAN\nk\u2014. . MNUCHIN: TRUMP WILL TALK ABOUT. :Aln nrrlnnnrm TpAm: AT nAvnc\nMNUCHIN: TRUMP WILL TALK ABOUT. FAID DFFIDan'AI TDADF AT nAvnc
2018-01-11 19:40:00	MSNBCW	21	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2400	TREASURY SECY.: \"RIDICULOUS\" TO CHARGE WE'RE. BOOSTING DAVCHFCKS WITH NFW IDS WITHHOI DING\nTREASURY SECY.: WE EXPECT NAFTA TO BE RENEGOTIATED OR WE'LL PULL OUT\nTREASURY SECY.: TAX LAW FOCUS PUTTING MORE MONEY INTO...
2018-01-11 19:41:00	BBCNEWS	13	BBCNEWS_20180111_190000_Beyond_100_Days/start/2460	MYANMAR JOURNALIST ARRESTS \u2019 '. Two Reuters reporters charged under Secrets Act\nMYANMAR JOURNALIST ARRESTS '. Reporters accused of illegally acquiring inlormation\nMYANMAR JOURNALIST ARRESTS \u2019 '. Wa Lone & Kyaw...
2018-01-11 19:41:00	FOXNEWSW	21	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/2460	UCHIN: EXPECTING NEW SANCTIONS ON IRAN\nNUCHIN: I WILL LEAD ECON DELEGATION IN DAVOS
2018-01-11 19:42:00	BBCNEWS	12	BBCNEWS_20180111_190000_Beyond_100_Days/start/2520	MYANMAR JOURNALIST AHRESTS \u2019. Reporters accused of illegally acquiring iniormation\nMYANMAR JOURNALIST ARRESTS \u2019. Reuters Chief: Blatant attack on press freedom\nMYANMAR JOURNALIST ARRESTS \u2019. Two Reuters reporters...
2018-01-11 19:42:00	CNNW	41	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2520	TREASURY: TAX WITHHOLDING WILL CHANGE NEXT MONTH\nTREASURY: TAX WITHOLDING WILL CHANGE NEXT MONTH
2018-01-11 19:42:00	FOXNEWSW	6	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/2520	> STEVEN MNUCHIN I TREASURY SECRETARY
2018-01-11 19:43:00	BBCNEWS	58	BBCNEWS_20180111_190000_Beyond_100_Days/start/2580	@ ChnsuanFraser
2018-01-11 19:43:00	MSNBCW	21	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2580	TREASURY SECY.: NEW WITHHOLDING TABLES \"ABSOLUTELY NOT\" BEING RUSHED\nTREASURY SECY.: \"ABSOLUTELY NOT\" RUSHING. TO BOOST DAYCHFCKS RFFODF MIDTFDMS\nTREASURY SECY.: \"RIDICULOUS\" TO CHARGE WE'RE. BOOSTING...
2018-01-11 19:44:00	CNNW	38	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2640	TREASURY: TAX WITHHOLDING WILL CHANGE NEXT MONTH\nWH ON DEADLINE FOR TRUMP TO DECIDIE ON IRAN WAIVERS\nWH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\
2018-01-11 19:44:00	MSNBCW	24	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2640	TREASURY SECY.: EXPECTING NEW IRAN SANCTIONS\nSECY. STEVE MNUCHIN ' DEPARTMENT OF TREASURY\nTREASURY SECY.: TRUMP HAS RELEASED A \"TON OF FINANCIAL DISCLOSURE\
2018-01-11 19:46:00	CNNW	33	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2760	TREASURY: TAX WITHHOLDING WILL CHANGE NEXT MONTH\nTREASURY SECRETARY ON TAX CHANGES FOR NEW YEAR
2018-01-11 19:46:00	MSNBCW	30	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2760	TREASURY SECY.: TRUMP WILL TALK. \"DFCIDDOCAI , FDFF R. FAIR TpAnF\" AT nAvns\nTREASURY SECY.: TRUMP TEAM TO TALK \"AMERICA FIRST\" STRATEGY IN DAVOS\nTREASURY SECY.: TAX LAW FOCUS PUTTING MORE MONEY INTO COMPANIES
2018-01-11 19:47:00	CNNW	26	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2820	WH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\"\nWH ON DEADLINE FOR TRUMP TO DECIDE ON IRAN WAIVERS\nTREASURY SECRETARY ON TAX CHANGES FOR NEW YEAR\nWH BRIEFING AMID CONFUSION OVER FATE...
2018-01-11 19:47:00	MSNBCW	39	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2820	WH BRIEFS AS BIPARTISAN SENS REACH \"DREAMERS\" DEAL\nTREASURY SECY.: TAX LAW FOCUS PUTTING MORE MONEY INTO COMPANIES\nTREASURY SECY.: EXPECTING NEW IRAN SANCTIONS
2018-01-11 19:48:00	CNNW	62	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2880	WH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\". . Sarah Sanders White House Press Secretary
2018-01-11 19:48:00	FOXNEWSW	62	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/2880	> SARAH SANDERS | WHITE HOUSE PRESS SECRETARY
2018-01-11 19:48:00	MSNBCW	53	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/2880	WH BRIEFS AS BIPARTISAN SENS REACH \"DREAMERS\" DEAL
2018-01-11 19:49:00	FOXNEWSW	22	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/2940	I I \u2014. \\NDERS: TRUMP TO RECEIVE PHYSICAL TOMORROW\n> SARAH SANDERS | WHITE HOUSE PRESS SECRETARY
2018-01-11 19:50:00	CNNW	24	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/3000	WH ON WAL-MART GIVING WORKERS RAISE, BONUS\nWH: \"DON'T SEE ANY CONTRADICTION\" IN TRUMP'S TWEETS\nWH ON TRUMP'S CONFUSING TWEETS OVER KEY SURVEILLANCE VOTE\nWH ON TRUMP'S CONFUSING...
2018-01-11 19:50:00	MSNBCW	37	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/3000	WH: \"NO CONFLICT\" IN TRUMP\u2019S SECRET COURT SURVEILLANCE TWEEI'S\nWHITE HOUSE: PHYSICIAN WILL GIVE \"READOUT\" AFIER TRUMP PHYSICAL\nWH BRIEFS AS BIPARTISAN SENS REACH \"DREAMERS\" DEAL
2018-01-11 19:51:00	CNNW	34	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/3060	WH ON WAL-MART GIVING WORKERS RAISE, BONUS\nWH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\"\nWH ON TRUMP'S CONFUSING TWEETS OVER KEY SURVEILLANCE VOTE
2018-01-11 19:51:00	FOXNEWSW	11	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/3060	> SARAH SANDERS | WHITE HOUSE PRESS SECRETARY\n> JOHN ROBERTS | CHIEF WHITE HOUSE CORRESPONDENT\nNDERS: DON'T THINK TRUMP'S TWEETS CONFLICT .\n. NDERS: DON'T THINK TRUMP'S TWEETS...
2018-01-11 19:51:00	MSNBCW	56	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/3060	WH: \"NO CONFLICT\" IN TRUMP\u2019S SECRET COURT SURVEILLANCE TWEETS\nWH: \"VERY EXCITED\" ABOUT WALMART RAISES
2018-01-11 19:52:00	FOXNEWSW	24	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/3120	. NDERS: DON'T THINK TRUMP'S TWEETS CONFLICT\n> SARAH SANDERS | WHITE HOUSE PRESS SECRETARY\nNDERS: DON'T THINK TRUMP'S TWEETS CONFLICT\nNDERS: DON' T THINK TRUMP' S TWEETS CONFLICT
2018-01-11 19:53:00	CNNW	29	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/3180	WH ON STATES THAT MAY REQUIRE MEDICAID RECIPIENTS TO WORK\nWH: \"A DEAL HAS NOT BEEN REACHED\u201c ON DACA\nGOP'S GRAHAM REFUTES GOP'S FLAKE ON \"DREAMER\" DEAL\nWH ON TRUMP'S CONFUSING TWEETS OVER KEY...
2018-01-11 19:53:00	FOXNEWSW	34	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/3180	NDERS: DACA DEAL HAS NOT BEEN REACHED\n. NDERS: DON'T fHINK TRUMP'S TWEETS CONFLICT
2018-01-11 19:53:00	MSNBCW	54	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/3180	WH: NO \"DREAMERS\" DEAL REACHED IN SENATE\nSARAH HUCKABEE SANDERS I WHITE HOUSE PRESS SECRETARY
2018-01-11 19:54:00	CNNW	59	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/3240	WH ON TRUMP'S CONFUSING TWEETS OVER KEY SURVEILLANCE VOTE
2018-01-11 19:54:00	MSNBCW	49	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/3240	WH: NO \"DREAMERS\" DEAL REACHED IN SENATE\nWH: \"NO CONFLICT\" IN TRUMP\u2019S SECRET COURT SURVEILLANCE TWEETS
2018-01-11 19:55:00	FOXNEWSW	24	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/3300	> SARAH SANDERS | WHITE HOUSE PRESS SECRETARY\nNDERS: DACA DEAL HAS NOT BEEN REACHED
2018-01-11 19:55:00	MSNBCW	62	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/3300	WH: NO \"DREAMERS\" DEAL REACHED IN SENATE
2018-01-11 19:56:00	FOXNEWSW	11	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/3360	> SARAH SANDERS | WHITE HOUSE PRESS SECRETARY\nANDERS: TRUMP ISSUED MEMO LAST WEEK EXPRESSING. L 'n KAI-xAlklk ' 'I I; I
2018-01-11 19:56:00	MSNBCW	62	MSNBCW_20180111_190000_MSNBC_Live_With_Katy_Tur/start/3360	WH: NO \"DREAMERS\" DEAL REACHED IN SENATE
2018-01-11 19:59:00	CNNW	58	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/3540	WH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\"\nWH ON TRUMP HEDGING ON WHETHER HE'D TALK TO MUELLER
2018-01-11 20:00:00	CNNW	53	CNNW_20180111_190000_CNN_Newsroom_With_Brooke_Baldwin/start/3600	WH ON TRUMP'S CONFUSING TWEETS OVER KEY SURVEILLANCE VOTE\nWH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\
2018-01-11 20:00:00	FOXNEWSW	8	FOXNEWSW_20180111_190000_The_Daily_Briefing_With_Dana_Perino/start/3600	HITE HOUSE PRESS SECRETARY HOLDS BRIEFING
2018-01-11 20:03:00	CNNW	31	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/180	WH ON WAL-MART GIVING WORKERS RAISE, BONUS\nWH HAILS WAL-MART RAISES, NO COMMENT ON SAM'S LAYOFFS\nWH ON WAL-MART GIVING WORKERS RAISE, BONUS. . April Ryan CJ\\I\\I Political...
2018-01-11 20:03:00	FOXNEWSW	27	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/180	TREASURY SECRETARY: WE'RE ESTIMATING 9O% OF\n> SARAH SANDERS | WHITE HOUSE PRESS SECRETARY
2018-01-11 20:04:00	CNNW	52	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/240	WH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\"\nWH HAILS WAL-MART RAISES, NO COMMENT ON SAM'S LAYOFFS
2018-01-11 20:05:00	BBCNEWS	10	BBCNEWS_20180111_200000_BBC_News/start/300	CRAWFORD JAMIESON. Medical Director. Ipswich Hospital Trust
2018-01-11 20:05:00	FOXNEWSW	9	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/300	' UMP TWEETS CRITICISM OF FOREIGN SURVEILLANCE BILL,
2018-01-11 20:05:00	MSNBCW	44	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/300	WH DISPUTES SEN. FLAKE CLAIM \"DREAMERS\" DEAL REACHED\nWH: NO \"DREAMERS\" DEAL REACHED IN SENATE
2018-01-11 20:06:00	BBCNEWS	13	BBCNEWS_20180111_200000_BBC_News/start/360	NHS UNDER PRESSURE. AEE waits in England during December worst since 2OO4
2018-01-11 20:06:00	CNNW	45	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/360	WH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\"\nWH ON TRUMP'S CONFUSING TWEETS OVER KEY SURVEILLANCE VOTE
2018-01-11 20:06:00	FOXNEWSW	19	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/360	O- FOUNDER OF FIRM BEHIND DOSSIER TOLD CONGRESS
2018-01-11 20:06:00	MSNBCW	62	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/360	WH: NO \"DREAMERS\" DEAL REACHED IN SENATE
2018-01-11 20:07:00	CNNW	40	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/420	WH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\"\nWH ON DEADLINE FOR TRUMP TO DECIDE ON IRAN WAIVERS
2018-01-11 20:08:00	BBCNEWS	29	BBCNEWS_20180111_200000_BBC_News/start/480	NHS UNDER PRESSURE. 68 Heads of ME departments have written to PM\nNHS UNDER PRESSURE. NHS Providers: NHS at a watershed moment for funding\nNHS UNDER PRESSURE. NHS Providers: Hospitals unsafe &...
2018-01-11 20:08:00	CNNW	51	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/480	WH ON TRUMP'S CONFUSING TWEETS OVER KEY SURVEILLANCE VOTE\nWH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\"\nWH ON DEADLINE FOR TRUMP TO DECIDE ON IRAN WAIVERS
2018-01-11 20:08:00	FOXNEWSW	13	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/480	' UMP TWEETS CRITICISM OF FOREIGN SURVEILLANCE BILL,\nUMP: TODAY'S VOTE IS ABOUT FOREIGN SURVEILLANCE
2018-01-11 20:08:00	MSNBCW	28	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/480	WH DISPUTES SEN. FLAKE CLAIM \"DREAMERS\" DEAL REACHED\nWH: NO \"DREAMERS\" DEAL REACHED IN SENATE\nHALLIE JACKSON | amNBc news
2018-01-11 20:09:00	BBCNEWS	11	BBCNEWS_20180111_200000_BBC_News/start/540	NHS UNDER PRESSURE. 85.1% of patients seen in 4 hours, under 95% target\nNHS UNDER PRESSURE. ME waits in England during December worst since 2OO4\nNHS UNDER PRESSURE. A&E waiting targets introduced in...
2018-01-11 20:09:00	CNNW	32	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/540	WH ON OFF-SHORE DRILLING EXEMPTION FOR FLORIDA\nWH ON TRUMP'S CONFUSING TWEETS OVER KEY SURVEILLANCE VOTE
2018-01-11 20:09:00	FOXNEWSW	9	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/540	> SARAH SANDERS | WHITE HOUSE PRESS SECRETARY\nUMP: TODAY'S VOTE IS ABOUT FOREIGN SURVEILLANCE\nHITE HOUSE HAD EARLIER PUSHED FOR CONGRESS
2018-01-11 20:09:00	MSNBCW	46	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/540	WH: NO \"DREAMERS\" DEAL REACHED IN SENATE\nHALLIE JACKSON | sumac News
2018-01-11 20:10:00	BBCNEWS	12	BBCNEWS_20180111_200000_BBC_News/start/600	BHS COURT CASE. Chappell bought BHS lor 21 from Sir Philip Green\nBHS COURT CASE. Domlnic Chappell guilty O! failing to provide info to regulator\nBHS COURT CASE. Dominic Chappell guilty O! failing to...
2018-01-11 20:10:00	MSNBCW	39	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/600	WH DISPUTES SEN. FLAKE CLAIM \"DREAMERS\" DEAL REACHED\nWH: BIPARTISAN SEN. \"DREAMERS\" DEAL A \"GOOD STARTING POINT\
2018-01-11 20:11:00	CNNW	41	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/660	WH BRIEFING AMID CONFUSION OVER FATE OF \"DREAMERS\"\nWH: \"A DEAL HAS NOT BEEN REACHED\u201c ON DACA
2018-01-11 20:11:00	FOXNEWSW	8	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/660	MP SAYS \"DREAMERS\" DEAL MUST INCLUDE BORDER WALL,. ' A A _ II A A _ A ' l I A ' ' A I
2018-01-11 20:12:00	CNNW	48	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/720	WH: \"A DEAL HAS NOT BEEN REACHED\u201c ON DACA\nWH: \"DON'T SEE ANY CONTRADICTION\" IN TRUMP'S TWEETS
2018-01-11 20:12:00	FOXNEWSW	8	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/720	MP SAYS \"DREAMERS\" DEAL MUST INCLUDE BORDER WALL,
2018-01-11 20:12:00	MSNBCW	35	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/720	WH: BIPARTISAN SEN. \"DREAMERS\" DEAL A \"GOOD STARTING POINT\"\nWH: NO \"DREAMERS\" DEAL REACHED IN SENATE
2018-01-11 20:13:00	BBCNEWS	4	BBCNEWS_20180111_200000_BBC_News/start/780	CRAIG BENNETT. Friends of the Earth
2018-01-11 20:13:00	MSNBCW	58	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/780	WH: NO \"DREAMERS\" DEAL REACHED IN SENATE
2018-01-11 20:14:00	CNNW	62	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/840	WH: \"DON'T SEE ANY CONTRADICTION\" IN TRUMP'S TWEETS. . . . Jim Acosta CJ\\N Chief White House Correspondent
2018-01-11 20:14:00	FOXNEWSW	12	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/840	ONFLICTING INFORMATION FROM SENATORS ON\n> TOM COTTON R I ARKANSAS SENATOR
2018-01-11 20:15:00	BBCNEWS	11	BBCNEWS_20180111_200000_BBC_News/start/900	ENVIRONMENT PLEDGE. Prime Minister outlines 25-year environmental plan\nENVIRONMENT PLEDGE. PM vows to cut avoidable plastic was'e in UK by 2O42\nENVIRONMENT PLEDGE. Supermarkets encouraged to create...
2018-01-11 20:15:00	MSNBCW	33	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/900	WH: \"DREAMERS\" SHOULD HAVE \"CONFIDENCE\". . TDIIMD W\" I DFACH IMMIGRATION DFAI\nWH: BIPARTISAN SEN. \"DREAMERS\" DEAL A \"GOOD STARTING POINT\
2018-01-11 20:16:00	BBCNEWS	16	BBCNEWS_20180111_200000_BBC_News/start/960	FARAGE REFERENDUM CALL. Nigel Favage suggests second reterendum on EU membership\nENVIRONMENT PLEDGE. 5p plas\ufb02c bag charge extended lo a\u201d retailers in England\nFARAGE REFERENDUM CALL. Farage: Barnier is 'not going...
2018-01-11 20:16:00	CNNW	24	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/960	WH: \"A DEAL HAS NOT BEEN REACHED\u201c ON DACA\nWH: \"DON'T SEE ANY CONTRADICTION\" IN TRUMP'S TWEETS\nSOURCE: TRUMP \"GOT AHEAD OF HIMSELF\" ON MUELLER CHAT. . Chris Cillizza OW Politics...
2018-01-11 20:16:00	FOXNEWSW	12	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/960	> NANCY PELOSI D-CA | HOUSE MINORITY LEADER\nONFLICTING INFORMATION FROM SENATORS ON
2018-01-11 20:16:00	MSNBCW	22	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/960	SEN. FLAKE: TRUMP\u2019S BORDER WALL. \"NFFDS TO RF mom: OF A FFNCF\"\nWH: \"DREAMERS\" SHOULD HAVE \"CONFIDENCE\". . TPIIMD W\" I DFACH IMMIGRATION DFAI\nWH: PRIORITY IS TO GEI' \"DREAMERS\" DEAL \"DONE RIGHT\
2018-01-11 20:17:00	CNNW	48	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/1020	WH: \"DON'T SEE ANY CONTRADICTION\" IN TRUMP'S TWEETS\nSOURCE: TRUMP \"GOT AHEAD OF HIMSELF\" ON MUELLER CHAT. . Chris Cillizza OW Politics Reporter and Editor\u2014at\u2014Large\nWH: \"DON'T SEE ANY...
2018-01-11 20:17:00	FOXNEWSW	17	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/1020	ONFLICTING INFORMATION FROM SENATORS ON\nHITE HOUSE ON IMMIGRATION: THERE HASN'T BEEN\nl \u2014 __ |. CONFLICTING INFORMATION FROM SENATORS ON. . \\AII-IFTI-IFD TI-IFDF'C A...
2018-01-11 20:18:00	BBCNEWS	16	BBCNEWS_20180111_200000_BBC_News/start/1080	FARAGE REFERENDUM CALL. Farage: Barnier is 'nO1 going to give us a good deal\u2019\nNHS UNDER PRESSURE
2018-01-11 20:18:00	CNNW	25	CNNW_20180111_200000_CNN_Newsroom_With_Brooke_Baldwin/start/1080	WH: \"DON'T SEE ANY CONTRADICTION\" IN TRUMP'S TWEETS\nWH: \"DON'T SEE ANY CONTRADICTION\" IN TRUMP'S TWEETS. . Kristen Soltis Anderson Republican Strategist & Pollster\nWH: \"DON'T SEE ANY...
2018-01-11 20:18:00	FOXNEWSW	16	FOXNEWSW_20180111_200000_Shepard_Smith_Reporting/start/1080	HITE HOUSE ON IMMIGRATION: THERE HASN'T BEEN\n> SARAH SANDERS | WHITE HOUSE PRESS SECRETARY
2018-01-11 20:18:00	MSNBCW	19	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/1080	WH: \"DREAMERS\" SHOULD HAVE \"CONFIDENCE\". . TPIIMD W\" I DFACH IMMIGRATION DFAI\nFLAKE: BIPARTISAN SENATE \"DREAMERS\" DEAL. \"THF ONI v GAMF IN TOWN, THFDF'S NO OTHFD Rll I \"\nHOUSE PASSES REAUTHORIZATION OF SECRET...
2018-01-11 20:19:00	BBCNEWS	11	BBCNEWS_20180111_200000_BBC_News/start/1140	MAY ENVIRONMENT PLEDGE
2018-01-11 20:19:00	MSNBCW	12	MSNBCW_20180111_200000_MSNBC_Live_With_Ali_Velshi/start/1140	WH: \"NO CONFLICT\" IN TRUMP\u2019S SECRET COURT SURVEILLANCE TWEETS\nWH: NO \"DREAMERS\" DEAL REACHED IN SENATE\nHOUSE PASSES REAUTHORIZATION OF SECRET COURT SURVEILLANCE LAW
